Date,Country,Activity,Sex ,Age,Fatal (Y/N),Hemisphere
27-Jan-1937,AUSTRALIA,Holding shark's tail ,M,18,N,southern
19-Dec-1936,AUSTRALIA,Sculling,,,N,southern
15-Dec-1936,AUSTRALIA,Fishing for the shark that killed George Lundberg,,,N,southern
12-Dec-1936,AUSTRALIA,Swimming,M,15,Y,southern
01-Dec-1936,AUSTRALIA,Fishing,M,50,Y,southern
27-Nov-1936,AUSTRALIA,Spearfishing ,M,,N,southern
24-Aug-1936,AUSTRALIA,"Trochus diving, but floating on surface",M,,N,southern
04-Aug-1936,AUSTRALIA,Pearl diving,M,,N,southern
07-Jul-1936,AUSTRALIA,Diving,M,,N,southern
26-Jun-1936,AUSTRALIA,"Diving for trochus , but swimming on surface",M,16,Y,southern
22-Apr-1936,AUSTRALIA,Diving for trochus,M,16,N,southern
12-Mar-1936,AUSTRALIA,Among 31 survivors of crew from the sampan Fukulya Maru (which reached Thursday Island in rowing boat) was a man whose arm had been bitten off by shark. The sampan wrecked west of McArthur island ,M,,N,southern
19-Mar-1936,AUSTRALIA,Diving for trochus,M,,N,southern
04-Mar-1936,AUSTRALIA,Rowing ,,,N,southern
23-Feb-1936,AUSTRALIA,Touching the mouth of a supposedly dead shark,F,young,N,southern
20-Feb-1936,AUSTRALIA,Sculling,M,,N,southern
04-Feb-1936,AUSTRALIA,Swimming,M,14,Y,southern
22-Jan-1936,AUSTRALIA,"Swimming. Passer-by, Len Bedford, heard him shriek , saw shark leap from the water & swimmer disappeared",M,13,Y,southern
05-Jan-1936,AUSTRALIA,Surfing,M,17,,southern
23-Dec-1935,AUSTRALIA,Cruising,,,N,southern
13-Nov-1935,AUSTRALIA,Diving?,M,20,N,southern
26-Aug-1935,AUSTRALIA,"Fell overboard, hanging onto lifebuoy",M,38,Y,southern
13-Aug-1935,AUSTRALIA,Diving for beche-de-mer from lugger,M,,Y,southern
12-May-1935,AUSTRALIA,Pearl diving,M,,N,southern
25-Apr-1935,AUSTRALIA,"Disappeared 11 days earlier, probable homicide victim",M,40,,southern
30-Mar-1935,AUSTRALIA,Diving from dinghy for trochus shell,M,,N,southern
20-Mar-1935,AUSTRALIA,"Pearl diving, but standing in the water",M,,N,southern
13-Mar-1935,AUSTRALIA,Hauling in net with shark in it,M,38,N,southern
11-Mar-1935,AUSTRALIA,Surfing,M,,N,southern
09-Mar-1935,AUSTRALIA,Swimming,M,27,Y,southern
02-Mar-1935,AUSTRALIA,Standing,M,22,Y,southern
14-Feb-1935,AUSTRALIA,Surfing (pneumatic surfboard),M,20,N,southern
24-Jan-1935,AUSTRALIA,Fishing,M,,N,southern
24-Jan-1935,AUSTRALIA,Fishing for sharks,,,N,southern
17-Jan-1935,AUSTRALIA,,M,5,,southern
31-Dec-1934,AUSTRALIA,Splashing,F,13,N,southern
31-Dec-1934,AUSTRALIA,Swimming (lead swimmer in race),M,19,Y,southern
23-Dec-1934,AUSTRALIA,Taken as he dived into the water,M,14,Y,southern
23-Oct-1934,AUSTRALIA,Swimming & splashing,M,12,N,southern
09-Oct-1934,AUSTRALIA,Bathing,F,38,Y,southern
22-Oct-1934,AUSTRALIA,Freediving for trochus shell (submerged),M,,Y,southern
26-Aug-1934,AUSTRALIA,Dived into sea from launch & bitten immediately,M,,Y,southern
11-Jul-1934,AUSTRALIA,Fishing,N,,N,southern
21-Jun-1934,AUSTRALIA,Fishing,M,,N,southern
15-Apr-1934,AUSTRALIA,Body surfing,M,34,N,southern
01-Apr-1934,AUSTRALIA,Swimming in waist-deep water ,M,15,Y,southern
12-Mar-1934,AUSTRALIA,Swimming in hip-deep water,M,17,Y,southern
24-Feb-1934,AUSTRALIA,Splashing in water ,M,,N,southern
27-Jan-1934,AUSTRALIA,Swimming outside the safety enclosure attempting to retrieve a tennis ball drifting toward midstream ,M,15,N,southern
07-Jan-1934,AUSTRALIA,Swimming on sandbar adjacent to channel,M,22,N,southern
20-Nov-1933,AUSTRALIA,Free diving for trochus ,M,,Y,southern
18-Nov-1933,AUSTRALIA,Pearl diving,M,17,N,southern
25-Oct-1933,AUSTRALIA,Diving,M,,N,southern
03-Jul-1933,AUSTRALIA,Pearl diving,M,,N,southern
13-Jun-1933,AUSTRALIA,Fishing,M,,,southern
23-May-1933,AUSTRALIA,Fishing,M,,N,southern
08-Jun-1933,AUSTRALIA,Treading water,M,,N,southern
26-Feb-1933,AUSTRALIA,Standing on his hands,M,,N,southern
15-Feb-1933,AUSTRALIA,Diving for trochus  from dinghy when seized by shark 6' below the surface,M,,N,southern
14-Feb-1933,AUSTRALIA,,,,N,southern
12-Feb-1933,AUSTRALIA,Fishing,M,,N,southern
04-Jan-1933,AUSTRALIA,Swimming,M,38,Y,southern
11-Dec-1932,AUSTRALIA,,M,,N,southern
31-Oct-1932,AUSTRALIA,Swimming,M,24,N,southern
30-Aug-1932,AUSTRALIA,,M,,N,southern
30-Aug-1932,AUSTRALIA,,M,,N,southern
09-Aug-1932,AUSTRALIA,Pearl diving,M,,N,southern
12-May-1932,AUSTRALIA,Pearl diving,M,,Y,southern
13-Feb-1932,AUSTRALIA,Fishing with dynamite,M,,N,southern
27-Jan-1932,AUSTRALIA,Swimming,M,,N,southern
11-Jan-1932,AUSTRALIA,Fishing,,,UNKNOWN,southern
26-Nov-1931,AUSTRALIA,Diving for trochus from lugger,M,45,N,southern
01-Aug-1931,AUSTRALIA,Fell overboard?,M,,Y,southern
02-May-1931,AUSTRALIA,,,,N,southern
22-Mar-1931,AUSTRALIA,Fishing with a cast net,M,19,Y,southern
06-Mar-1931,AUSTRALIA,"Fishing, hauling in net, shark in net",M,,N,southern
10-Feb-1931,AUSTRALIA,Swimming ,M,39,,southern
24-Jan-1931,AUSTRALIA,,M,,N,southern
14-Jan-1931,AUSTRALIA,Pearl diving,M,,N,southern
07-Jan-1931,AUSTRALIA,Swimming,M,18,N,southern
25-Dec-1930,AUSTRALIA,Swimming,M,49,N,southern
13-Dec-1930,AUSTRALIA,Fell overboard,M,,Y,southern
02-Dec-1930,AUSTRALIA,Fishing,,,N,southern
30-Nov-1930,AUSTRALIA,Thrown into water from fishing dinghy,M,,N,southern
31-Aug-1930,AUSTRALIA,Fishing,M,17,N,southern
04-Jun-1930,AUSTRALIA,,M,,Y,southern
20-Feb-1930,AUSTRALIA,Pearl diving,M,19,N,southern
15-Feb-1930,AUSTRALIA,Diving off pier & treading water,M,18,Y,southern
03-Feb-1930,AUSTRALIA,Removing shark from a trap,M,,N,southern
26-Dec-1929,AUSTRALIA,Diving by wharf,M,16,Y,southern
21-Dec-1929,AUSTRALIA,Diving,M,,N,southern
16-Dec-1929,AUSTRALIA,Bathing or body surfing ,F,17,N,southern
13-Dec-1929,AUSTRALIA,Pearl diving,M,,N,southern
03-Dec-1929,AUSTRALIA,,M,50s,Y,southern
20-Oct-1929,AUSTRALIA,Pearl diving,M,,N,southern
01-Sep-1929,AUSTRALIA,Fell from wharf into water & attacked immediately,M,42,Y,southern
31-May-1929,AUSTRALIA,Pearl diving,M,,N,southern
26-Apr-1929,AUSTRALIA,Diving for trepang,M,,N,southern
17-Apr-1929,AUSTRALIA,Diving for trochus,M,,N,southern
11-Apr-1929,AUSTRALIA,Standing in knee-deep water,M,19,N,southern
09-Apr-1929,AUSTRALIA,,M,,Y,southern
04-Apr-1929,AUSTRALIA,Swimming between boats,M,,Y,southern
12-Mar-1929,AUSTRALIA,Bathing,M,,Y,southern
04-Mar-1929,AUSTRALIA,Launching rowboat through the surf,M,9,N,southern
04-Mar-1929,AUSTRALIA,Launching rowboat through the surf,M,12,N,southern
18-Feb-1929,AUSTRALIA,Body surfing,M,20,Y,southern
09-Feb-1929,AUSTRALIA,Canoeing,,,N,southern
08-Feb-1929,AUSTRALIA,Swimming,M,39,Y,southern
27-Jan-1929,AUSTRALIA,Swimming,M,  ,Y,southern
12-Jan-1929,AUSTRALIA,Body surfing,M,14,Y,southern
21-Dec-1928,AUSTRALIA,Pearl diving,M,,N,southern
11-Jul-1928,AUSTRALIA,Pearl diving,M,,N,southern
14-Apr-1928,AUSTRALIA,Fishing,M,,N,southern
14-Apr-1928,AUSTRALIA,Treading water,M,19,N,southern
06-Apr-1928,AUSTRALIA,Bathing,M,15,N,southern
04-Apr-1928,AUSTRALIA,Standing in waist-deep water,M,28,Y,southern
28-Mar-1928,AUSTRALIA,,M,,N,southern
20-Feb-1928,AUSTRALIA,Pearl diving,M,,Y,southern
27-Jan-1928,AUSTRALIA,Retrieving meat from a cage in the water,M,78,Y,southern
03-Nov-1927,AUSTRALIA,The steamer Tahiti collided with the ferry Greycliffe,,,Y,southern
12-Oct-1927,AUSTRALIA,Riding horseback across the creek,M,,N,southern
03-Jul-1927,AUSTRALIA,,,,N,southern
20-Apr-1927,AUSTRALIA,Diving,M,,N,southern
08-Apr-1927,AUSTRALIA,Pearl diving,M,,N,southern
11-Mar-1927,AUSTRALIA,Body surfing / treading water,M,17,N,southern
09-Feb-1927,AUSTRALIA,Attempting to rescue drowning man,M,,N,southern
03-Jan-1927,AUSTRALIA,Swimming,M,15,Y,southern
02-Dec-1926,AUSTRALIA,Diving for trochus,M,,Y,southern
17-Nov-1926,AUSTRALIA,Diving,M,,N,southern
23-Oct-1926,AUSTRALIA,Bathing,M,17,N,southern
17-Mar-1926,AUSTRALIA,Swimming ,F,,Y,southern
22-Nov-1925,AUSTRALIA,Floating on his back,M,55,Y,southern
15-Jun-1925,AUSTRALIA,,,,,southern
07-Mar-192527-Mar-1925,AUSTRALIA,Bathing in waist-deep water,M,16,N,southern
12-Mar-1925,AUSTRALIA,Swimming,M,16,Y,southern
18-Oct-1924,AUSTRALIA,Bathing,M,,N,southern
25-Apr-1924,AUSTRALIA,"Fishing, fell in water & swimming strongly to shore",M,20,Y,southern
20-Apr-1924,AUSTRALIA,Swimming ,M,,,southern
13-Feb-1924,AUSTRALIA,Bathing in 5' of water,F,30,N,southern
08-Feb-1924,AUSTRALIA,Bathing,M,,,southern
09-Jan-1924,AUSTRALIA,Had just dived into water & was swimming,M,16,Y,southern
12-Dec-1923,AUSTRALIA,Swimming,M,,N,southern
02-Dec-1923,AUSTRALIA,"Fishing, standing in waist-deep water",M,,Y,southern
23-Nov-1923,AUSTRALIA,Dry shelling,M,,Y,southern
02-Nov-1923,AUSTRALIA,Fishing,M,,,southern
20-Oct-1923,AUSTRALIA,Sailing,M,,,southern
17-Oct-1923,AUSTRALIA,Fishing,,,N,southern
16-Oct-1923,AUSTRALIA,Pearl diving,M,,N,southern
02-Jul-1923,AUSTRALIA,Diving for pearl,M,,N,southern
16-Jun-1923,AUSTRALIA,"After rowing skiff was holed by shark, he was attempting to swim ashore",M,,Y,southern
23-May-1923,AUSTRALIA,Wading,M,,N,southern
22-May-1923,AUSTRALIA,Diving?,M,,Y,southern
18-Mar-1923,AUSTRALIA,Diving,M,,N,southern
27-Jan-1923,AUSTRALIA,,M,,,southern
27-Jan-1923,AUSTRALIA,Swimming,M,13,Y,southern
05-Dec-1922,AUSTRALIA,Bathing in 3' to 4' of water,M,19,Y,southern
29-Oct-1922,AUSTRALIA,Sailing,M,,,southern
26-Apr-1922,AUSTRALIA,Swimming,M,,Y,southern
02-Mar-1922,AUSTRALIA,Bathing in knee-deep water,M,21,Y,southern
02-Feb-1922,AUSTRALIA,Swimming,M,,,southern
04-Feb-1922,AUSTRALIA,Swimming,M,18,Y,southern
15-Jan-1922,AUSTRALIA,Swimming ,M,54,Y,southern
13-Jan-1922,AUSTRALIA,Standing,M,,N,southern
04-Jan-1922,AUSTRALIA,Surfing,M,26,Y,southern
11-Dec-1921,AUSTRALIA,Swimming,M,20,N,southern
27-Nov-1921,AUSTRALIA,Fell from his father's back into the water,M,8,Y,southern
27-Nov-1921,AUSTRALIA,"Wading to dinghy, carrying his son",M,40,N,southern
12-Oct-1921,AUSTRALIA,Diving for beche-de-mer ,M,,N,southern
04-Oct-1921,AUSTRALIA,Diving for beche-de-mer,M,22,Y,southern
29-Aug-1929,AUSTRALIA,,M,,N,southern
29-Nov-1920,AUSTRALIA,Wading,M,,N,southern
22-Nov-1920,AUSTRALIA,Standing,M,,N,southern
06-Jul-1920,AUSTRALIA,Diving for trochus shell,M,,N,southern
08-Mar-1920,AUSTRALIA,"Boat capsized, swimming to shore",M,20,N,southern
24-Jan-1920,AUSTRALIA,Diving,M,,N,southern
24-Jan-1920,AUSTRALIA,Free diving,M,,Y,southern
15-Jan-1920,AUSTRALIA,Swimming ,M,12,Y,southern
30-Dec-1919,AUSTRALIA,Swimming,M,29,N,southern
07-Dec-1919,AUSTRALIA,Swimming,M,47,Y,southern
18-Nov-1919,AUSTRALIA,Sitting in a boat,M,,N,southern
16-Mar-1919,AUSTRALIA,Cutter capsized,M,,UNKNOWN,southern
17-Jan-1919,AUSTRALIA,Swimming,M,,N,southern
09-Jan-1919,AUSTRALIA,Wading,M,13,Y,southern
05-Jan-1919,AUSTRALIA,Wading (shrimping),M,38,Y,southern
19-Sep-1918,AUSTRALIA,Bathing,M,22,Y,southern
22-Mar-1918,AUSTRALIA,Surfing,M,,N,southern
15-Dec-1917,AUSTRALIA,Swimming,M,,N,southern
30-Dec-1916,AUSTRALIA,Bathing,M,25,N,southern
08-Dec-1916,AUSTRALIA,Taking wife to beach & about 1 m from the shore,M,41,Y,southern
08-Dec-1916,AUSTRALIA,Swimming 10 m from shore,F,,N,southern
10-Nov-1916,AUSTRALIA,Swimming,M,,Y,southern
09-Nov-1916,AUSTRALIA,Bathing,M,27,Y,southern
25-Apr-1916,AUSTRALIA,Swimming,M,,Y,southern
03-Apr-1916,AUSTRALIA,Clinging to overturned rowing boat,M,17,Y,southern
19-Mar-1916,AUSTRALIA,Bathing,M,,N,southern
09-Dec-1915,AUSTRALIA,Diving,M,,N,southern
10-Nov-1915,AUSTRALIA,Bathing,M,10,N,southern
08-Nov-1914,AUSTRALIA,Bathing,M,,N,southern
29-Mar-1915,AUSTRALIA,Skin diving for trepang but at surface next to the boat,M,,N,southern
06-Feb-1915,AUSTRALIA,Swimming,M,,N,southern
01-Jan-1915,AUSTRALIA,Bathing,M,17,Y,southern
04-Dec-1914,AUSTRALIA,Swimming,M,,N,southern
10-Jun-1914,AUSTRALIA,Bathing,M,43,Y,southern
09-Feb-1914,AUSTRALIA,Wading,M,,N,southern
03-Feb-1914,AUSTRALIA,Canoeing,M,,N,southern
17-Jan-1914,AUSTRALIA,Wading,F,,N,southern
21-Nov-1913,AUSTRALIA,Swimming,M,12,N,southern
02-May-1913,AUSTRALIA,Hauling in net,M,,N,southern
22-Feb-1912,AUSTRALIA,Hard hat diving,M,,N,southern
19-Feb-1912,AUSTRALIA,Swimming,M,18,N,southern
26-Jan-1912,AUSTRALIA,Swimming,M,21,Y,southern
06-Jan-1912,AUSTRALIA,,M,,N,southern
01-Jan-1912,AUSTRALIA,Bathing,M,,Y,southern
25-Oct-1911,AUSTRALIA,Diving,M,23,N,southern
29-Mar-1911,AUSTRALIA,Swimming,M,,Y,southern
04-Jan-1911,AUSTRALIA,3-masted steel barque Glenbank foundered during a cyclone,M,22,N,southern
23-Dec-1910,AUSTRALIA,Shipwrecked pearling schooner,M,,Y,southern
24-Nov-1910,AUSTRALIA,Bathing,M,,N,southern
16-Feb-1910,AUSTRALIA,Surf bathing,M,,N,southern
26-Jan-1910,AUSTRALIA,,M,,Y,southern
15-Dec-1909,AUSTRALIA,Fell overboard,M,,Y,southern
05-Dec-1909,AUSTRALIA,Fishing,M,,N,southern
18-Jun-1909,AUSTRALIA,"1446-ton Norwegian barque Errol, bound from Peru to Newcastle with 22 on board wrecked. Survivors shelterd on the wreck of the Annasona. Subsequently the Master, his wife & 4 children perished along with several crew. Survivors (5) were rescued 7/12/1909",M,,Y,southern
21-Sep-1908,AUSTRALIA,Fell from the jetty,M,,Y,southern
21-Dec-1907,AUSTRALIA,Bathing,M,,Y,southern
18-Oct-1907,AUSTRALIA,Bathing,M,,Y,southern
14-Oct-1907,AUSTRALIA,Bathing,M,,N,southern
04-Jul-1907,AUSTRALIA,.,M,,,southern
03-Feb-1907,AUSTRALIA,Bathing,M,18,Y,southern
05-Sep-1906,AUSTRALIA,Swimming,M,,Y,southern
16-Apr-1906,AUSTRALIA,Shooting sharks ,M,,N,southern
14-Apr-1906,AUSTRALIA,Diving for beche-de-mer ,M,17,Y,southern
28-Jan-1906,AUSTRALIA,Bathing,M,31 or 33,Y,southern
29-Dec-1905,AUSTRALIA,Bathing,M,,,southern
29-Sep-1905,AUSTRALIA,Swimming,M,,Y,southern
26-Mar-1905,AUSTRALIA,Bathing,M,40,N,southern
25-Mar-1905,AUSTRALIA,Bathing,,,,southern
10-Feb-1905,AUSTRALIA,Bathing,M,23,,southern
01-Jan-1905,AUSTRALIA,Bathing,M,39,,southern
07-Feb-1904,AUSTRALIA,Swimming after his hat,M,,Y,southern
21-Jun-1903,AUSTRALIA,Swimming,M,,Y,southern
20-Mar-1903,AUSTRALIA,Suicide,M,,Y,southern
12-Mar-1903,AUSTRALIA,Swimming,M,,Y,southern
10-Jan-1903,AUSTRALIA,,M,,Y,southern
10-Nov-1902,AUSTRALIA,Swimming,M,17,Y,southern
25-Jan-1902,AUSTRALIA,Dangling feet in the water,M,,Y,southern
19-Jan-1902,AUSTRALIA,Swimming,M,16,N,southern
01-Dec-1901,AUSTRALIA,Bathing,M,10,N,southern
30-Jan-1901,AUSTRALIA,Bathing,M,,Y,southern
27-Dec-1900,AUSTRALIA,Bathing,M,,Y,southern
15-Sep-1900,AUSTRALIA,Swimming,M,,N,southern
28-Jan-1900,AUSTRALIA,"Standing, gathering oysters",M,,N,southern
18-Dec-1899,AUSTRALIA,Fell into the water,M,,N,southern
28-Oct-1899,AUSTRALIA,Fishing for squid,,,N,southern
28-Jan-1899,AUSTRALIA,Bathing,F,13,,southern
28-Dec-1898,AUSTRALIA,Fell oveboard,M,,Y,southern
26-Jul-1898,AUSTRALIA,Swimming after their boat capsized,M,,,southern
29-Nov-1896,AUSTRALIA,Swimming,M,,Y,southern
01-Nov-1896,AUSTRALIA,Boat swamped,M,,Y,southern
11-Jan-1896,AUSTRALIA,Bathing,M,11,Y,southern
09-Dec-1895,AUSTRALIA,Bathing,M,14,Y,southern
16-Nov-1895,AUSTRALIA,Fishing,M,,Y,southern
03-Jun-1895,AUSTRALIA,Pearl diving,M,,Y,southern
15-Mar-1895,AUSTRALIA,Swimming,M,13,N,southern
27-Feb-1895,AUSTRALIA,Swimming,M,14,Y,southern
28-Nov-1894,AUSTRALIA,Bathing,M,19,N,southern
14-Apr-1893,AUSTRALIA,"Boat capsized, swimming ashore",M,,N,southern
04-Apr-1893,AUSTRALIA,"Boat capsized, swimming ashore",M,,,southern
09-Nov-1892,AUSTRALIA,Fishing,M,,N,southern
06-Nov-1892,AUSTRALIA,Swimming,F,,N,southern
02-Mar-1892,AUSTRALIA,Fishing,M,21,N,southern
31-Dec-1891,AUSTRALIA,Swimming,M,,N,southern
30-Dec-1890,AUSTRALIA,Swimming to shore after boat capsized by a squall,,,,southern
22-Nov-1889,AUSTRALIA,Fell into the water,M,,Y,southern
08-Jul-1889,AUSTRALIA,Fell into the water,M,,Y,southern
09-Dec-1888,AUSTRALIA,Swimming,M,11,Y,southern
24-Jun-1888,AUSTRALIA,Fishing,,,N,southern
18-Jun-1888,AUSTRALIA,The cutter yacht Cutty Sark sank,M,,,southern
22-Jan-1888,AUSTRALIA,Rowing,M,,N,southern
04-Dec-1887,AUSTRALIA,,M,,Y,southern
12-Mar-1887,AUSTRALIA,Rowing a dinghy,,,N,southern
17-Jun-1886,AUSTRALIA,Swimming after being washed overboard,M,18,Y,southern
26-Apr-1886,AUSTRALIA,Oystering,M,,N,southern
13-Feb-1886,AUSTRALIA,Fishing,M,,N,southern
26-Jan-1886,AUSTRALIA,Diving alongsidethe steamship Ranelagh ,M,,N,southern
26-Nov-1885,AUSTRALIA,,,,N,southern
26-Nov-1885,AUSTRALIA,Bathing,M,,N,southern
13-Dec-1884,AUSTRALIA,yachting accident,M,,Y,southern
14-Jan-1884,AUSTRALIA,Fell overboard,F,,Y,southern
19-Dec-1883,AUSTRALIA,Swimming,M,21,Y,southern
14-Sep-1883,AUSTRALIA,Swimming / escaping imprisonment ,M,,Y,southern
26-Feb-1883,AUSTRALIA,Diving,M,,N,southern
25-Feb-1883,AUSTRALIA,Diving,M,,Y,southern
21-Jan-1883,AUSTRALIA,Bathing,M,37,Y,southern
14-May-1882,AUSTRALIA,Fell overboard,M,,N,southern
12-May-1882,AUSTRALIA,Pearl diving,M,,Y,southern
15-Apr-1882,AUSTRALIA,Fishing,M,,Y,southern
07-Feb-1882,AUSTRALIA,Pearl diving,M,,Y,southern
23-Jan-1882,AUSTRALIA,Bathing,M,,Y,southern
13-Nov-1881,AUSTRALIA,Swimming,M,,,southern
25-Nov-1880,AUSTRALIA,Swimming,M,12,Y,southern
10-Oct-1880,AUSTRALIA,Traveling by boat,M,,Y,southern
22-Jan-1880,AUSTRALIA,Fishing,,,N,southern
03-Jan-1880,AUSTRALIA,Bathing,F,13,N,southern
10-Nov-1879,AUSTRALIA,Swimming,M,,N,southern
10-Mar-1879,AUSTRALIA,The steamship Bonnie Dundee lost in collision,M,,,southern
17-Nov-1878,AUSTRALIA,Bathing,M,,N,southern
15-Dec-1877,AUSTRALIA,Bathing,M,11,N,southern
12-Dec-1877,AUSTRALIA,Washed overboard from the barque Mary Eady,M,,Y,southern
15-Sep-1877,AUSTRALIA,Fishing,M,,N,southern
07-Apr-1877,AUSTRALIA,,M,,N,southern
04-Apr-1877,AUSTRALIA,Bathing,M,,N,southern
17-Feb-1877,AUSTRALIA,Fishing ,M,,N,southern
28-Jan-1877,AUSTRALIA,Bathing,M,,Y,southern
24-Jan-1877,AUSTRALIA,Swimming,F,,N,southern
14-May-1876,AUSTRALIA,Swimming,M,,Y,southern
06-Feb-1876,AUSTRALIA,Bathing,M,,Y,southern
27-Nov-1875,AUSTRALIA,Fishing,M,,N,southern
20-Jan-1875,AUSTRALIA,Bathing,M,,,southern
21-Nov-1874,AUSTRALIA,Bathing,M,,N,southern
09-Jun-1873,AUSTRALIA,Bathing,M,,,southern
09-Jan-1873,AUSTRALIA,Bathing,M,,N,southern
26-Feb-1872,AUSTRALIA,Wreck of the 150-ton brig Maria,,,Y,southern
11-Dec-1871,AUSTRALIA,,M,,,southern
26-May-1870,AUSTRALIA,Fishing,M,13,N,southern
09-Jan-1870,AUSTRALIA,Bathing,M,17,N,southern
15-Apr-1869,AUSTRALIA,Net fishing,M,,N,southern
04-Jan-1868,AUSTRALIA,Fishing,,,N,southern
24-Oct-1888,AUSTRALIA,Swimming,M,,Y,southern
26-Jan-1867,AUSTRALIA,,,,N,southern
24-Apr-1866,AUSTRALIA,Fell overboard,M,,,southern
05-Mar-1863,AUSTRALIA,Floating on back,M,,N,southern
10-Jan-1863,AUSTRALIA,Bathing,M,17,Y,southern
19-Dec-1862,AUSTRALIA,Trying to catch a wounded bird,M,,Y,southern
15-Jan-1861,AUSTRALIA,Bathing,M,,N,southern
26-Dec-1860,AUSTRALIA,Bathing,M,,N,southern
14-Mar-1858,AUSTRALIA,Bathing,M,22,Y,southern
06-Feb-1856,AUSTRALIA,Swimming,M,17,UNKNOWN,southern
11-Nov-1855,AUSTRALIA,Swimming,M,,Y,southern
09-Apr-1855,AUSTRALIA,Fell overboard from the Malacca,F,2½,Y,southern
28-Mar-1855,AUSTRALIA,Fell overboard from the Sobella,M,,Y,southern
08-Nov-1853,AUSTRALIA,Swimming,M,,N,southern
19-Dec-1852,AUSTRALIA,Swimming,M,,,southern
09-Oct-1852,AUSTRALIA,Fell overboard,M,,Y,southern
09-Dec-1849,AUSTRALIA,,M,,Y,southern
01-Dec-1849,AUSTRALIA,Bathing,M,,Y,southern
19-Sep-1849,AUSTRALIA,Swimming,M,,Y,southern
27-Jan-1849,AUSTRALIA,boat capsized,M,,,southern
30-Nov-1847,AUSTRALIA,Swimming,M,,N,southern
11-Mar-1847,AUSTRALIA,Wreck of the Sovereign,M,,N,southern
26-Dec-1845,AUSTRALIA,Fishing,M,,Y,southern
27-Mar-1841,AUSTRALIA,Bathing,M,,Y,southern
17-Nov-1839,AUSTRALIA,,M,,,southern
17-Jan-1837,AUSTRALIA,Washing his feet,M,12,Y,southern
04-Jun-1832,AUSTRALIA,Fishing,F,,N,southern
23-Jan-1832,AUSTRALIA,Bathing,M,,N,southern
12-Jan-1807,AUSTRALIA,,M,,N,southern
26-Feb-1804,AUSTRALIA,,,,N,southern
10-May-1788,AUSTRALIA,Fishing,,,N,southern
04-Jun-2018,MEXICO,Free diving,M,,N,northern
07-Jul-2017,MEXICO,Fishing,M,32,N,northern
05-May-2017,MEXICO,Snorkeling,M,33,Y,northern
13-Oct-2016,MEXICO,Cage Diving,M,,,northern
10-Mar-2015,MEXICO,Fishing,M,36,N,northern
29-Jul-2013,MEXICO,Wading,F,,N,northern
24-Apr-2013,MEXICO,Swimming,F,34,N,northern
22-Nov-2012,MEXICO,Swimming,M,32,Y,northern
29-May-2012,MEXICO,Free diving / spearfishing,M,46,N,northern
24-Mar-2011,MEXICO,Swimming,F,,N,northern
21-Mar-2011,MEXICO,Swimming,M,46,N,northern
04-Feb-2011,MEXICO,Shark fishing on the Ricardo Astorga,M,,N,northern
31-Jan-2011,MEXICO,Swimming,F,38,N,northern
28-Jan-2011,MEXICO,Shark fishing on the Don Agustín-VI. ,M,25,N,northern
26-Jul-2008,MEXICO,Swimming,M,33,N,northern
24-May-2008,MEXICO,Surfing,M,49,N,northern
23-May-2008,MEXICO,Surfing,M,21,Y,northern
28-Apr-2008,MEXICO,Surfing,M,24,Y,northern
18-Apr-2008,MEXICO,Swimming,M,32,,northern
20-Jun-2005,MEXICO,Surfing,M,,N,northern
30-Sep-2001,MEXICO,Body surfing,M,26,N,northern
06-Jul-2001,MEXICO,Surfing,M,42,N,northern
14-Aug-1997,MEXICO,SCUBA diving,M,28,,northern
14-Aug-1997,MEXICO,SCUBA diving,M,33,Y,northern
11-Jun-1993,MEXICO,Scuba diving,F,42,Y,northern
11-Sep-1984,MEXICO,Spearfishing,M,,N,northern
22-Aug-1980,MEXICO,Diving in tuna net,M,22,Y,northern
09-Sep-1973,MEXICO,"Free diving, Spearfishing",M,37,Y,northern
04-Apr-1973,MEXICO,Wading,M,45,Y,northern
27-Feb-1973,MEXICO,Swimming,,57,Y,northern
25-Dec-1972,MEXICO,Body surfing,M,17,Y,northern
6-Apr-1971,MEXICO,Surfing,M,19,Y,northern
10-Jan-1970,MEXICO,Swimming,M,22,N,northern
26-Oct-1967,MEXICO,Swimming,,,Y,northern
06-Feb-1967,MEXICO,The shrimper Loless Maurine capsized in heavy seas & the men were swimming ashore  ,M,,Y,northern
08-Sep-1965,MEXICO,,M,23,N,northern
26-Jul-1965,MEXICO,Bathing,M,25,Y,northern
09-Jun-1965,MEXICO,Swimming,M,38,N,northern
29-May-1965,MEXICO,Swimming,M,,Y,northern
28-May-1965,MEXICO,Swimming,M,,Y,northern
23-Aug-1964,MEXICO,Floating on his back in an inner tube,M,19,N,northern
25-Oct-1962,MEXICO,Wading,M,32,Y,northern
22-Sep-1962,MEXICO,Swimming,M,20,N,northern
14-Nov-1961,MEXICO,,,,,northern
14-Jun-1959,MEXICO,Swimming ashore from capsized boat,M,,Y,northern
31-Aug-1958,MEXICO,Boat stopped to repair electric pump,,,N,northern
31-Jul-1958,MEXICO,Swimming,F,,Y,northern
31-Jul-1953,MEXICO,Wading,F,18,Y,northern
22-May-1951,MEXICO,Free diving,M,16,N,northern
13-Apr-1949,MEXICO,Bathing,M,,N,northern
06-Jan-1932,MEXICO,Fishing,M,36 & 23,Y,northern
